ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-46173,Source2,3,2016-07-04 13:23:24,2016-07-04 14:08:24,34.043037,-118.217239,,,0.0,One lane blocked due to accident and vehicles spun around on I-5 I-10 Southbound near Exit 135A 4th St.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-04 13:47:00,73.0,,61.0,30.02,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46177,Source2,2,2016-07-04 14:13:47,2016-07-04 15:00:00,33.98745,-118.367157,,,0.0,Accident on Slauson Ave near Kings Rd.,W Slauson Ave,Los Angeles,Los Angeles,CA,90056-1641,US,US/Pacific,KLAX,2016-07-04 13:53:00,70.0,,63.0,30.04,10.0,West,17.3,,Scattered Clouds,False,False,True,False,False,False,False,False,True,True,False,True,False,Day,Day,Day,Day
A-46178,Source2,2,2016-07-04 14:37:50,2016-07-04 15:22:50,33.958355,-118.253998,,,0.0,Accident on 87th Pl near Hooper Ave.,E 87th Pl,Los Angeles,Los Angeles,CA,90002-1137,US,US/Pacific,KHHR,2016-07-04 14:53:00,71.1,,61.0,30.03,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46179,Source2,2,2016-07-04 14:46:44,2016-07-04 15:31:44,33.982085999999995,-118.247711,,,0.0,Accident on Gage Ave near Compton Ave.,E Gage Ave,Los Angeles,Los Angeles,CA,90001-1770,US,US/Pacific,KCQT,2016-07-04 14:47:00,72.0,,61.0,30.01,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46181,Source2,3,2016-07-04 15:13:16,2016-07-04 15:58:16,33.928902,-118.289368,,,0.0,Right hand shoulder blocked due to accident on I-105 Westbound near Exits 7A 7B I-110.,Glenn Anderson Fwy W,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-07-04 14:53:00,71.1,,61.0,30.03,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-46205,Source2,2,2016-07-04 17:23:43,2016-07-04 18:08:43,34.062588,-118.248718,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound near Exits 3 3A 3B CA-110.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-04 17:47:00,72.0,,64.0,29.96,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46206,Source2,2,2016-07-04 17:09:15,2016-07-04 17:54:15,34.021515,-118.162613,,,0.0,Accident on CA-72 Whittier Blvd near La Verne Ave.,S La Verne Ave,Los Angeles,Los Angeles,CA,90022-3113,US,US/Pacific,KCQT,2016-07-04 16:47:00,72.0,,64.0,29.98,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46210,Source2,2,2016-07-04 17:40:16,2016-07-04 18:25:16,33.921196,-118.302315,,,0.0,Accident on 123rd St near Halldale Ave.,S Halldale Ave,Los Angeles,Los Angeles,CA,90047-5323,US,US/Pacific,KHHR,2016-07-04 17:53:00,71.1,,63.0,29.98,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46217,Source2,3,2016-07-04 18:28:22,2016-07-04 19:13:22,33.989155,-118.280807,,,0.0,Right hand shoulder blocked due to accident on I-110 Southbound near Exit 18B Slauson Ave.,I-110 S,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-07-04 18:53:00,70.0,,68.0,29.98,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46218,Source2,3,2016-07-04 18:27:35,2016-07-04 19:12:35,34.046158,-118.215073,,,0.0,Right hand shoulder blocked due to accident on I-5 I-10 Northbound near Exit 135A 4th St.,I-5 N,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-07-04 18:47:00,71.1,,66.0,29.96,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46239,Source2,3,2016-07-04 19:18:42,2016-07-04 20:03:42,34.031715000000005,-118.416939,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound near Exit 4 Overland Ave.,I-10 E,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-04 18:51:00,68.0,,73.0,29.98,10.0,WSW,12.7,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-46245,Source2,2,2016-07-04 19:40:10,2016-07-04 20:25:10,34.023952,-118.192284,,,0.0,Accident on Whittier Blvd near Indiana St.,S Indiana St,Los Angeles,Los Angeles,CA,90023-2323,US,US/Pacific,KCQT,2016-07-04 19:47:00,68.0,,73.0,29.96,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-46247,Source2,3,2016-07-04 20:03:23,2016-07-04 20:48:23,34.028423,-118.229935,,,0.0,Accident on I-10 Westbound near Exits 16A 16B CA-60.,I-10 W,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2016-07-04 19:47:00,68.0,,73.0,29.96,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46253,Source2,2,2016-07-04 20:23:28,2016-07-04 21:08:28,34.015759,-118.155907,,,0.0,Accident on Olympic Blvd near Goodrich Blvd.,E Olympic Blvd,Los Angeles,Los Angeles,CA,90022-4029,US,US/Pacific,KCQT,2016-07-04 20:47:00,66.9,,76.0,29.98,9.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-46257,Source2,2,2016-07-04 20:41:42,2016-07-04 21:26:42,34.083557,-118.29847,,,0.0,One lane blocked due to accident on US-101 Southbound near Exit 6B Melrose Ave.,CA-2 W,Los Angeles,Los Angeles,CA,90029,US,US/Pacific,KCQT,2016-07-04 20:47:00,66.9,,76.0,29.98,9.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-46261,Source2,3,2016-07-04 20:54:34,2016-07-04 21:40:04,34.031555,-118.417542,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound near Exit 4 Overland Ave.,I-10 E,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-04 20:51:00,66.0,,78.0,29.99,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-46267,Source2,3,2016-07-04 21:34:32,2016-07-04 22:19:32,33.960133,-118.280518,,,0.0,Accident on I-110 Northbound at Exit 16 CA-42 Manchester Ave.,W Manchester Ave,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-07-04 21:53:00,66.9,,76.0,30.01,7.0,WSW,8.1,,Mostly Cloudy,False,False,True,False,False,False,False,False,True,True,False,False,False,Night,Night,Night,Day
A-46268,Source2,2,2016-07-04 21:38:20,2016-07-04 22:23:20,34.155849,-118.307533,,,0.0,Accident on CA-134 Westbound at Exit 4 Forest Lawn Dr.,CA-134 W,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-04 21:47:00,66.0,,78.0,30.0,5.0,Calm,,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-46272,Source2,2,2016-07-04 21:57:21,2016-07-04 22:42:21,34.154884,-118.288795,,,0.0,Accident on I-5 Southbound at Exits 144 144A 144B CA-134.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-04 21:47:00,66.0,,78.0,30.0,5.0,Calm,,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46275,Source2,2,2016-07-04 21:49:47,2016-07-04 22:34:47,34.048874,-118.191925,,,0.0,Accident on City Terrace Dr at Alma Ave.,Dobinson St,Los Angeles,Los Angeles,CA,90063-2608,US,US/Pacific,KCQT,2016-07-04 21:47:00,66.0,,78.0,30.0,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day
A-46276,Source2,2,2016-07-04 21:49:06,2016-07-04 22:34:06,34.022449,-118.167015,,,0.0,Accident on CA-72 Whittier Blvd at Arizona Ave.,S Arizona Ave,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-07-04 21:47:00,66.0,,78.0,30.0,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-46280,Source2,2,2016-07-04 22:01:03,2016-07-04 22:46:03,34.068111,-118.25695,,,0.0,Accident on US-101 Southbound at Exit 4A Palo Alto St.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-07-04 21:47:00,66.0,,78.0,30.0,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46281,Source2,2,2016-07-04 21:59:55,2016-07-04 22:44:55,34.063725,-118.24991599999998,,,0.0,Accident on US-101 Southbound at Exits 3 3A 3B CA-110.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-04 21:47:00,66.0,,78.0,30.0,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46293,Source2,3,2016-07-04 23:45:34,2016-07-05 00:30:34,34.082169,-118.224617,,,0.0,Accident on I-5 Northbound at Exit 137A CA-110.,N Figueroa St,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2016-07-04 23:47:00,64.9,,81.0,30.01,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46301,Source2,2,2016-07-05 00:11:03,2016-07-05 00:56:03,34.123188,-118.341576,,,0.0,Accident on US-101 Northbound at Exit 11A Cahuenga Blvd.,US-101 N,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-07-05 00:53:00,63.0,,84.0,29.98,10.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46302,Source2,2,2016-07-05 00:24:12,2016-07-05 01:09:12,34.10292800000001,-118.195045,,,0.0,Right hand shoulder blocked due to accident on CA-110 Southbound at Exit 28A Avenue 52.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,2016-07-05 00:47:00,64.9,,81.0,30.0,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46316,Source2,2,2016-07-05 01:18:14,2016-07-05 02:18:14,33.931202,-118.291794,,,0.0,Lane blocked due to accident on CA-90 Imperial Hwy Westbound at Vermont Ave.,S Vermont Ave,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-07-05 00:53:00,64.9,,78.0,30.01,10.0,West,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-46317,Source2,2,2016-07-05 01:46:51,2016-07-05 02:46:51,34.062453999999995,-118.248322,,,0.0,One lane blocked due to accident on CA-110 Northbound at Exit 24A US-101.,US-101 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-05 01:47:00,64.9,,81.0,30.0,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46318,Source2,2,2016-07-05 01:26:13,2016-07-05 02:26:13,33.953259,-118.231728,,,0.0,Accident on Kalmia St both ways at 92nd St.,E 92nd St,Los Angeles,Los Angeles,CA,90002-2602,US,US/Pacific,KHHR,2016-07-05 01:53:00,66.0,,75.0,30.01,10.0,NW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46319,Source2,2,2016-07-05 01:32:07,2016-07-05 02:32:07,33.957775,-118.231056,,,0.0,Accident on Alameda St Southbound at CA-42 Firestone Blvd.,Firestone Blvd,Los Angeles,Los Angeles,CA,90002-1546,US,US/Pacific,KHHR,2016-07-05 01:53:00,66.0,,75.0,30.01,10.0,NW,3.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-46326,Source2,3,2016-07-05 02:36:09,2016-07-05 03:36:09,34.122634999999995,-118.478424,,,0.0,HOV lane blocked due to accident on I-405 Northbound at Exit 61 Skirball Center Dr.,Skirball Center Dr,Los Angeles,Los Angeles,CA,90077,US,US/Pacific,KSMO,2016-07-05 02:51:00,64.9,,78.0,30.0,10.0,Variable,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46329,Source2,3,2016-07-05 02:57:00,2016-07-05 03:57:00,34.065979,-118.2164,,,0.0,Lane blocked due to accident on I-5 Northbound at Exits 136 136A 136B Avenue 21.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-07-05 02:47:00,64.9,,78.0,29.99,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46333,Source2,3,2016-07-05 03:38:52,2016-07-05 04:38:52,34.07291,-118.466553,,,0.0,Lane blocked due to accident on I-405 Southbound at Exits 57 57A Church Ln.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-07-05 03:51:00,64.9,,75.0,29.99,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46334,Source2,2,2016-07-05 03:40:46,2016-07-05 04:40:46,33.917389,-118.306755,,,0.0,Lane blocked due to accident on 127th St both ways at Harvard Blvd.,W 127th St,Los Angeles,Los Angeles,CA,90047-5230,US,US/Pacific,KHHR,2016-07-05 03:53:00,66.0,,75.0,29.99,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46335,Source2,3,2016-07-05 03:19:04,2016-07-05 04:19:04,34.095539,-118.244049,,,0.0,One lane blocked due to accident on I-5 Northbound at Exit 138 Stadium Way.,Riverside Dr,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-07-05 03:47:00,64.9,,78.0,29.98,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46336,Source2,2,2016-07-05 03:22:39,2016-07-05 04:22:39,34.029831,-118.215302,,,0.0,Lane blocked due to accident on CA-60 Westbound before Exits 1A 1C I-5.,Pomona Fwy W,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-07-05 03:47:00,64.9,,78.0,29.98,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-46346,Source2,3,2016-07-05 07:09:08,2016-07-05 07:55:06,34.011105,-118.281265,,,0.0,Accident on I-110 Southbound at Martin Luther King Jr Blvd.,I-110 S,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-07-05 06:47:00,66.9,,70.0,29.99,8.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46347,Source2,3,2016-07-05 07:12:30,2016-07-05 07:42:30,34.038456,-118.27401,,,0.0,Accident on I-110 Southbound at I-10 Exits 12 13B.,CA-110 S,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2016-07-05 06:47:00,66.9,,70.0,29.99,8.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46350,Source2,3,2016-07-05 07:41:52,2016-07-05 08:27:22,34.034599,-118.437279,,,0.0,Accident on I-405 Northbound at I-10 Exits 3A 3B / National Blvd.,Exposition Blvd,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-07-05 07:51:00,68.0,,65.0,30.01,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46375,Source2,3,2016-07-05 10:01:19,2016-07-05 10:46:54,33.987499,-118.13755,,,0.0,Accident on I-5 Northbound at Garfield Ave.,Garfield Ave,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-05 09:47:00,72.0,,61.0,30.01,8.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46385,Source2,3,2016-07-05 11:02:14,2016-07-05 11:32:14,34.106606,-118.25583600000002,,,0.0,Middle lane blocked due to accident on I-5 at Exit 140A Fletcher Dr.,Fletcher Dr,Los Angeles,Los Angeles,CA,90039-2802,US,US/Pacific,KCQT,2016-07-05 10:47:00,73.9,,57.0,30.0,9.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46391,Source2,3,2016-07-05 11:27:20,2016-07-05 11:57:20,34.020496,-118.194107,,,0.0,Accident on I-5 Southbound at Indiana St.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-07-05 11:47:00,75.0,,53.0,30.0,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46400,Source2,3,2016-07-05 11:57:38,2016-07-05 12:44:58,33.928444,-118.239044,,,0.0,Accident on I-105 Westbound at Wilmington Ave.,I-105 W,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,2016-07-05 11:53:00,72.0,,57.0,30.02,10.0,SW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46401,Source2,2,2016-07-05 12:12:03,2016-07-05 12:42:03,34.04435,-118.179886,,,0.0,Accident on Hazard Ave both ways near Floral Dr.,Floral Dr,Los Angeles,Los Angeles,CA,90063-3524,US,US/Pacific,KCQT,2016-07-05 11:47:00,75.0,,53.0,30.0,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-46422,Source2,3,2016-07-05 14:08:29,2016-07-05 14:53:29,34.037037,-118.377533,,,0.0,Lane blocked on entry ramp due to accident on I-10 Westbound near Exit 7A La Cienega Blvd.,S La Cienega Blvd,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-07-05 13:51:00,71.1,,63.0,29.99,10.0,West,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-46425,Source2,3,2016-07-05 13:43:59,2016-07-05 14:58:59,34.004791,-118.173012,,,0.0,Accident on I-710 Northbound near Exits 17B 17C Washington Blvd.,Long Beach Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-05 13:47:00,75.9,,54.0,29.96,10.0,WSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46435,Source2,3,2016-07-05 14:18:33,2016-07-05 15:03:33,34.013000000000005,-118.172462,,,0.0,Two lanes blocked due to accident on I-710 Southbound near Exits 18A 18B I-5.,Long Beach Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-07-05 14:47:00,75.0,,55.0,29.96,10.0,Variable,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46444,Source2,3,2016-07-05 14:38:27,2016-07-05 15:23:27,34.034954,-118.33371,,,0.0,Accident on I-10 Westbound at Exit 9 Crenshaw Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-07-05 14:51:00,70.0,,63.0,29.99,10.0,WSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46445,Source2,3,2016-07-05 14:34:51,2016-07-05 15:19:51,34.036751,-118.317757,,,0.0,Accident and vehicles spun around on I-10 Westbound near Exits 10 11 Arlington Ave. On the median.,Arlington Ave,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2016-07-05 14:47:00,75.0,,55.0,29.96,10.0,Variable,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46457,Source2,2,2016-07-05 15:37:20,2016-07-05 16:22:20,33.916431,-118.306755,,,0.0,Accident on El Segundo Blvd near Harvard Blvd.,S Harvard Blvd,Los Angeles,Los Angeles,CA,90047-5238,US,US/Pacific,KHHR,2016-07-05 15:53:00,73.0,,59.0,29.96,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46470,Source2,2,2016-07-05 16:04:33,2016-07-05 16:49:33,34.056339,-118.241272,,,0.0,Two lanes blocked due to accident on US-101 Northbound near Exits 2C 3A Broadway.,N Spring St,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-05 15:47:00,73.9,,57.0,29.95,10.0,Variable,5.8,,Clear,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-46471,Source2,2,2016-07-05 16:23:20,2016-07-05 17:08:20,34.030697,-118.160622,,,0.0,Accident on Ferris Ave near 4th St.,S Ferris Ave,Los Angeles,Los Angeles,CA,90022-1972,US,US/Pacific,KCQT,2016-07-05 16:47:00,73.0,,61.0,29.94,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46485,Source2,2,2016-07-05 17:16:31,2016-07-05 18:01:31,34.030605,-118.420952,,,0.0,Accident on National Blvd near Westwood Blvd.,Westwood Blvd,Los Angeles,Los Angeles,CA,90034-3416,US,US/Pacific,KSMO,2016-07-05 16:51:00,70.0,,68.0,29.96,10.0,WSW,12.7,,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-46489,Source2,3,2016-07-05 17:12:29,2016-07-05 17:57:29,34.008007,-118.280991,,,0.0,Shoulder blocked on exit ramp due to accident on I-110 Northbound at Exit 20A Martin Luther King Jr Blvd.,I-110 S,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-07-05 16:47:00,73.0,,61.0,29.94,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46492,Source2,2,2016-07-05 17:10:35,2016-07-05 17:55:35,34.144863,-118.215118,,,0.0,One lane blocked due to accident on CA-134 Eastbound near Exits 9A 9B CA-2.,CA-134 E,Los Angeles,Los Angeles,CA,90041,US,US/Pacific,KCQT,2016-07-05 16:47:00,73.0,,61.0,29.94,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46499,Source2,2,2016-07-05 17:21:16,2016-07-05 18:06:16,34.030449,-118.159439,,,0.0,Accident on 4th St near La Verne Ave.,E 4th St,Los Angeles,Los Angeles,CA,90022-1953,US,US/Pacific,KCQT,2016-07-05 17:47:00,72.0,,64.0,29.94,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-46505,Source2,3,2016-07-05 17:29:19,2016-07-05 18:14:19,34.140846,-118.277763,,,0.0,One lane blocked due to accident on I-5 Northbound near Exit 142 Colorado Street Freeway Ext.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-05 17:47:00,72.0,,64.0,29.94,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
